日期,经度,纬度,高程,日降雨量,涌水量
2023-01-02,400119.158,3044703.654,670,3.16,120.0
2023-01-03,400119.158,3044703.654,670,0.857,120.0
2023-01-04,400119.158,3044703.654,670,1.712,120.0
2023-01-05,400119.158,3044703.654,670,1.942,120.0
2023-01-06,400119.158,3044703.654,670,0.201,120.0
2023-01-07,400119.158,3044703.654,670,0.006,120.0
2023-01-08,400119.158,3044703.654,670,0.043,120.0
2023-01-09,400119.158,3044703.654,670,0.099,120.0
2023-01-10,400119.158,3044703.654,670,0.266,120.0
2023-01-11,400119.158,3044703.654,670,0.365,120.0
2023-01-12,400119.158,3044703.654,670,0.176,120.0
2023-01-13,400119.158,3044703.654,670,2.052,120.0
2023-01-14,400119.158,3044703.654,670,3.953,120.0
2023-01-15,400119.158,3044703.654,670,3.943,120.0
2023-01-16,400119.158,3044703.654,670,1.413,120.0
2023-01-17,400119.158,3044703.654,670,2.615,120.0
2023-01-18,400119.158,3044703.654,670,0.636,120.0
2023-01-19,400119.158,3044703.654,670,0.41,120.0
2023-01-20,400119.158,3044703.654,670,0.951,120.0
2023-01-21,400119.158,3044703.654,670,1.063,120.0
2023-01-22,400119.158,3044703.654,670,0.726,120.0
2023-01-23,400119.158,3044703.654,670,4.415,120.0
2023-01-24,400119.158,3044703.654,670,4.727,120.0
2023-01-25,400119.158,3044703.654,670,0.187,120.0
2023-01-26,400119.158,3044703.654,670,2.155,120.0
2023-01-27,400119.158,3044703.654,670,3.925,120.0
2023-01-28,400119.158,3044703.654,670,0.672,120.0
2023-01-29,400119.158,3044703.654,670,0.013,120.0
2023-01-30,400119.158,3044703.654,670,0.006,120.0
2023-01-31,400119.158,3044703.654,670,0.047,120.0
2023-02-01,400119.158,3044703.654,670,0.231,120.0
2023-02-02,400119.158,3044703.654,670,1.454,120.0
2023-02-03,400119.158,3044703.654,670,0.332,120.0
2023-02-04,400119.158,3044703.654,670,2.133,120.0
2023-02-05,400119.158,3044703.654,670,1.465,120.0
2023-02-06,400119.158,3044703.654,670,1.778,120.0
2023-02-07,400119.158,3044703.654,670,3.46,120.0
2023-02-08,400119.158,3044703.654,670,2.313,120.0
2023-02-09,400119.158,3044703.654,670,1.911,120.0
2023-02-10,400119.158,3044703.654,670,1.164,120.0
2023-02-11,400119.158,3044703.654,670,1.068,120.0
2023-02-12,400119.158,3044703.654,670,5.228,120.0
2023-02-13,400119.158,3044703.654,670,5.776,120.0
2023-02-14,400119.158,3044703.654,670,1.567,120.0
2023-02-15,400119.158,3044703.654,670,1.783,120.0
2023-02-16,400119.158,3044703.654,670,0.524,120.0
2023-02-17,400119.158,3044703.654,670,0.101,120.0
2023-02-18,400119.158,3044703.654,670,2.087,120.0
2023-02-19,400119.158,3044703.654,670,1.072,120.0
2023-02-20,400119.158,3044703.654,670,1.6,120.0
2023-02-21,400119.158,3044703.654,670,3.862,120.0
2023-02-22,400119.158,3044703.654,670,3.581,120.0
2023-02-23,400119.158,3044703.654,670,3.151,120.0
2023-02-24,400119.158,3044703.654,670,2.651,120.0
2023-02-25,400119.158,3044703.654,670,1.281,120.0
2023-02-26,400119.158,3044703.654,670,0.037,120.0
2023-02-27,400119.158,3044703.654,670,0.286,120.0
2023-02-28,400119.158,3044703.654,670,1.859,120.0
2023-03-01,400119.158,3044703.654,670,4.526,120.0
2023-03-02,400119.158,3044703.654,670,2.927,120.0
2023-03-03,400119.158,3044703.654,670,2.293,120.0
2023-03-04,400119.158,3044703.654,670,0.772,120.0
2023-03-05,400119.158,3044703.654,670,0.645,120.0
2023-03-06,400119.158,3044703.654,670,2.172,120.0
2023-03-07,400119.158,3044703.654,670,3.028,120.0
2023-03-08,400119.158,3044703.654,670,2.25,120.0
2023-03-09,400119.158,3044703.654,670,0.936,120.0
2023-03-10,400119.158,3044703.654,670,1.975,120.0
2023-03-11,400119.158,3044703.654,670,7.304,120.0
2023-03-12,400119.158,3044703.654,670,19.985,120.0
2023-03-13,400119.158,3044703.654,670,1.577,120.0
2023-03-14,400119.158,3044703.654,670,0.22,120.0
2023-03-15,400119.158,3044703.654,670,1.197,120.0
2023-03-16,400119.158,3044703.654,670,2.691,120.0
2023-03-17,400119.158,3044703.654,670,2.275,120.0
2023-03-18,400119.158,3044703.654,670,2.664,120.0
2023-03-19,400119.158,3044703.654,670,1.623,120.0
2023-03-20,400119.158,3044703.654,670,1.287,120.0
2023-03-21,400119.158,3044703.654,670,1.663,120.0
2023-03-22,400119.158,3044703.654,670,6.254,120.0
2023-03-23,400119.158,3044703.654,670,3.577,120.0
2023-03-24,400119.158,3044703.654,670,1.65,117.857
2023-03-25,400119.158,3044703.654,670,3.203,115.714
2023-03-26,400119.158,3044703.654,670,4.739,113.571
2023-03-27,400119.158,3044703.654,670,5.805,111.429
2023-03-28,400119.158,3044703.654,670,4.596,109.286
2023-03-29,400119.158,3044703.654,670,1.468,107.143
2023-03-30,400119.158,3044703.654,670,0.423,105.0
2023-03-31,400119.158,3044703.654,670,2.13,105.714
2023-04-01,400119.158,3044703.654,670,0.188,106.429
2023-04-02,400119.158,3044703.654,670,1.038,107.143
2023-04-03,400119.158,3044703.654,670,2.637,107.857
2023-04-04,400119.158,3044703.654,670,1.594,108.571
2023-04-05,400119.158,3044703.654,670,4.984,109.286
2023-04-06,400119.158,3044703.654,670,6.27,110.0
2023-04-07,400119.158,3044703.654,670,1.655,110.0
2023-04-08,400119.158,3044703.654,670,1.417,110.0
2023-04-09,400119.158,3044703.654,670,0.866,110.0
2023-04-10,400119.158,3044703.654,670,1.125,110.0
2023-04-11,400119.158,3044703.654,670,2.647,110.0
2023-04-12,400119.158,3044703.654,670,0.533,110.0
2023-04-13,400119.158,3044703.654,670,1.718,110.0
2023-04-14,400119.158,3044703.654,670,8.322,110.0
2023-04-15,400119.158,3044703.654,670,8.822,110.0
2023-04-16,400119.158,3044703.654,670,0.037,110.0
2023-04-17,400119.158,3044703.654,670,1.288,110.0
2023-04-18,400119.158,3044703.654,670,8.815,110.0
2023-04-19,400119.158,3044703.654,670,2.695,110.0
2023-04-20,400119.158,3044703.654,670,5.636,110.0
2023-04-21,400119.158,3044703.654,670,5.605,110.0
2023-04-22,400119.158,3044703.654,670,4.142,110.0
2023-04-23,400119.158,3044703.654,670,3.443,110.0
2023-04-24,400119.158,3044703.654,670,4.214,110.0
2023-04-25,400119.158,3044703.654,670,0.784,110.0
2023-04-26,400119.158,3044703.654,670,2.143,110.0
2023-04-27,400119.158,3044703.654,670,0.866,110.0
2023-04-28,400119.158,3044703.654,670,13.999,110.0
2023-04-29,400119.158,3044703.654,670,3.317,110.0
2023-04-30,400119.158,3044703.654,670,0.265,110.0
2023-05-01,400119.158,3044703.654,670,0.484,110.0
2023-05-02,400119.158,3044703.654,670,0.996,110.0
2023-05-03,400119.158,3044703.654,670,0.263,110.0
2023-05-04,400119.158,3044703.654,670,1.424,110.0
2023-05-05,400119.158,3044703.654,670,3.938,110.0
2023-05-06,400119.158,3044703.654,670,5.408,110.0
2023-05-07,400119.158,3044703.654,670,3.243,110.0
2023-05-08,400119.158,3044703.654,670,7.224,110.0
2023-05-09,400119.158,3044703.654,670,6.471,110.0
2023-05-10,400119.158,3044703.654,670,7.278,110.0
2023-05-11,400119.158,3044703.654,670,5.701,110.0
2023-05-12,400119.158,3044703.654,670,0.861,110.0
2023-05-13,400119.158,3044703.654,670,0.721,110.0
2023-05-14,400119.158,3044703.654,670,0.01,110.0
2023-05-15,400119.158,3044703.654,670,0.197,110.0
2023-05-16,400119.158,3044703.654,670,0.128,110.0
2023-05-17,400119.158,3044703.654,670,2.667,110.0
2023-05-18,400119.158,3044703.654,670,5.087,110.0
2023-05-19,400119.158,3044703.654,670,10.411,110.0
2023-05-20,400119.158,3044703.654,670,3.336,110.0
2023-05-21,400119.158,3044703.654,670,8.08,110.0
2023-05-22,400119.158,3044703.654,670,2.35,110.0
2023-05-23,400119.158,3044703.654,670,0.174,110.0
2023-05-24,400119.158,3044703.654,670,0.656,110.0
2023-05-25,400119.158,3044703.654,670,3.075,110.0
2023-05-26,400119.158,3044703.654,670,1.318,110.0
2023-05-27,400119.158,3044703.654,670,2.701,110.0
2023-05-28,400119.158,3044703.654,670,1.192,110.0
2023-05-29,400119.158,3044703.654,670,1.731,110.0
2023-05-30,400119.158,3044703.654,670,6.552,110.0
2023-05-31,400119.158,3044703.654,670,12.877,110.0
2023-06-01,400119.158,3044703.654,670,21.218,110.0
2023-06-02,400119.158,3044703.654,670,6.422,110.0
2023-06-03,400119.158,3044703.654,670,5.392,110.0
2023-06-04,400119.158,3044703.654,670,4.177,110.0
2023-06-05,400119.158,3044703.654,670,3.262,110.0
2023-06-06,400119.158,3044703.654,670,0.24,110.0
2023-06-07,400119.158,3044703.654,670,2.729,110.0
2023-06-08,400119.158,3044703.654,670,7.139,110.0
2023-06-09,400119.158,3044703.654,670,0.769,110.0
2023-06-10,400119.158,3044703.654,670,0.006,110.0
2023-06-11,400119.158,3044703.654,670,0.586,110.0
2023-06-12,400119.158,3044703.654,670,10.311,110.0
2023-06-13,400119.158,3044703.654,670,4.297,110.0
2023-06-14,400119.158,3044703.654,670,17.09,110.0
2023-06-15,400119.158,3044703.654,670,8.189,110.0
2023-06-16,400119.158,3044703.654,670,2.114,110.0
2023-06-17,400119.158,3044703.654,670,2.551,110.0
2023-06-18,400119.158,3044703.654,670,2.93,110.0
2023-06-19,400119.158,3044703.654,670,12.428,110.0
2023-06-20,400119.158,3044703.654,670,9.305,110.0
2023-06-21,400119.158,3044703.654,670,17.877,110.0
2023-06-22,400119.158,3044703.654,670,1.063,110.0
2023-06-23,400119.158,3044703.654,670,2.098,108.473
2023-06-24,400119.158,3044703.654,670,1.219,106.946
2023-06-25,400119.158,3044703.654,670,0.114,105.419
2023-06-26,400119.158,3044703.654,670,0.36,103.891
2023-06-27,400119.158,3044703.654,670,0.007,102.364
2023-06-28,400119.158,3044703.654,670,3.077,100.837
2023-06-29,400119.158,3044703.654,670,5.332,99.31
2023-06-30,400119.158,3044703.654,670,4.964,97.98
2023-07-01,400119.158,3044703.654,670,2.301,96.65
2023-07-02,400119.158,3044703.654,670,2.955,95.32
2023-07-03,400119.158,3044703.654,670,28.755,93.99
2023-07-04,400119.158,3044703.654,670,17.698,92.66
2023-07-05,400119.158,3044703.654,670,0.006,91.33
2023-07-06,400119.158,3044703.654,670,0.426,90.0
2023-07-07,400119.158,3044703.654,670,18.664,90.411
2023-07-08,400119.158,3044703.654,670,14.752,90.823
2023-07-09,400119.158,3044703.654,670,0.671,91.234
2023-07-10,400119.158,3044703.654,670,0.156,91.646
2023-07-11,400119.158,3044703.654,670,2.832,92.057
2023-07-12,400119.158,3044703.654,670,5.618,92.469
2023-07-13,400119.158,3044703.654,670,13.176,92.88
2023-07-14,400119.158,3044703.654,670,1.834,94.421
2023-07-15,400119.158,3044703.654,670,0.006,95.963
2023-07-16,400119.158,3044703.654,670,0.006,97.504
2023-07-17,400119.158,3044703.654,670,0.081,99.046
2023-07-18,400119.158,3044703.654,670,0.115,100.587
2023-07-19,400119.158,3044703.654,670,14.893,102.129
2023-07-20,400119.158,3044703.654,670,15.754,103.67
2023-07-21,400119.158,3044703.654,670,11.376,102.129
2023-07-22,400119.158,3044703.654,670,0.147,100.587
2023-07-23,400119.158,3044703.654,670,0.925,99.046
2023-07-24,400119.158,3044703.654,670,11.861,97.504
2023-07-25,400119.158,3044703.654,670,17.807,95.963
2023-07-26,400119.158,3044703.654,670,14.6,94.421
2023-07-27,400119.158,3044703.654,670,29.919,92.88
2023-07-28,400119.158,3044703.654,670,3.775,95.373
2023-07-29,400119.158,3044703.654,670,0.691,97.866
2023-07-30,400119.158,3044703.654,670,3.725,100.359
2023-07-31,400119.158,3044703.654,670,17.763,102.851
2023-08-01,400119.158,3044703.654,670,10.583,105.344
2023-08-02,400119.158,3044703.654,670,5.523,107.837
2023-08-03,400119.158,3044703.654,670,3.957,110.33
2023-08-04,400119.158,3044703.654,670,13.026,109.379
2023-08-05,400119.158,3044703.654,670,12.168,108.427
2023-08-06,400119.158,3044703.654,670,13.103,107.476
2023-08-07,400119.158,3044703.654,670,6.248,106.524
2023-08-08,400119.158,3044703.654,670,7.088,105.573
2023-08-09,400119.158,3044703.654,670,10.196,104.621
2023-08-10,400119.158,3044703.654,670,5.224,103.67
2023-08-11,400119.158,3044703.654,670,8.858,103.67
2023-08-12,400119.158,3044703.654,670,4.072,103.67
2023-08-13,400119.158,3044703.654,670,0.093,103.67
2023-08-14,400119.158,3044703.654,670,0.061,103.67
2023-08-15,400119.158,3044703.654,670,1.839,103.67
2023-08-16,400119.158,3044703.654,670,2.52,103.67
2023-08-17,400119.158,3044703.654,670,14.437,103.67
2023-08-18,400119.158,3044703.654,670,12.114,103.67
2023-08-19,400119.158,3044703.654,670,18.894,103.67
2023-08-20,400119.158,3044703.654,670,13.549,103.67
2023-08-21,400119.158,3044703.654,670,22.641,103.67
2023-08-22,400119.158,3044703.654,670,1.798,103.67
2023-08-23,400119.158,3044703.654,670,19.719,103.67
2023-08-24,400119.158,3044703.654,670,20.582,103.67
2023-08-25,400119.158,3044703.654,670,5.89,103.67
2023-08-26,400119.158,3044703.654,670,10.337,103.67
2023-08-27,400119.158,3044703.654,670,8.659,103.67
2023-08-28,400119.158,3044703.654,670,1.612,103.67
2023-08-29,400119.158,3044703.654,670,1.821,103.67
2023-08-30,400119.158,3044703.654,670,4.127,103.67
2023-08-31,400119.158,3044703.654,670,0.133,103.67
2023-09-01,400119.158,3044703.654,670,2.195,103.67
2023-09-02,400119.158,3044703.654,670,0.019,103.67
2023-09-03,400119.158,3044703.654,670,0.035,103.67
2023-09-04,400119.158,3044703.654,670,0.588,103.67
2023-09-05,400119.158,3044703.654,670,0.032,103.67
2023-09-06,400119.158,3044703.654,670,1.861,103.67
2023-09-07,400119.158,3044703.654,670,2.556,103.67
2023-09-08,400119.158,3044703.654,670,1.387,103.67
2023-09-09,400119.158,3044703.654,670,15.73,103.67
2023-09-10,400119.158,3044703.654,670,2.887,103.67
2023-09-11,400119.158,3044703.654,670,16.649,103.67
2023-09-12,400119.158,3044703.654,670,5.307,103.67
2023-09-13,400119.158,3044703.654,670,0.803,103.67
2023-09-14,400119.158,3044703.654,670,0.011,103.67
2023-09-15,400119.158,3044703.654,670,0.071,103.67
2023-09-16,400119.158,3044703.654,670,0.042,103.67
2023-09-17,400119.158,3044703.654,670,0.713,103.67
2023-09-18,400119.158,3044703.654,670,2.023,103.67
2023-09-19,400119.158,3044703.654,670,16.716,103.67
2023-09-20,400119.158,3044703.654,670,18.546,103.67
2023-09-21,400119.158,3044703.654,670,9.754,103.67
2023-09-22,400119.158,3044703.654,670,6.079,103.67
2023-09-23,400119.158,3044703.654,670,2.212,103.67
2023-09-24,400119.158,3044703.654,670,4.073,103.67
2023-09-25,400119.158,3044703.654,670,7.924,103.67
2023-09-26,400119.158,3044703.654,670,1.773,103.67
2023-09-27,400119.158,3044703.654,670,2.546,103.67
2023-09-28,400119.158,3044703.654,670,9.514,103.67
2023-09-29,400119.158,3044703.654,670,2.285,103.67
2023-09-30,400119.158,3044703.654,670,2.237,103.67
2023-10-01,400119.158,3044703.654,670,2.042,103.67
2023-10-02,400119.158,3044703.654,670,3.449,103.67
2023-10-03,400119.158,3044703.654,670,2.353,103.67
2023-10-04,400119.158,3044703.654,670,5.877,103.67
2023-10-05,400119.158,3044703.654,670,12.409,103.67
2023-10-06,400119.158,3044703.654,670,13.773,103.67
2023-10-07,400119.158,3044703.654,670,13.352,103.67
2023-10-08,400119.158,3044703.654,670,4.657,103.67
2023-10-09,400119.158,3044703.654,670,5.811,103.67
2023-10-10,400119.158,3044703.654,670,2.437,103.67
2023-10-11,400119.158,3044703.654,670,3.013,103.67
2023-10-12,400119.158,3044703.654,670,5.791,103.67
2023-10-13,400119.158,3044703.654,670,11.172,103.67
2023-10-14,400119.158,3044703.654,670,1.109,103.67
2023-10-15,400119.158,3044703.654,670,1.114,103.67
2023-10-16,400119.158,3044703.654,670,1.261,103.67
2023-10-17,400119.158,3044703.654,670,0.959,103.67
2023-10-18,400119.158,3044703.654,670,3.811,103.67
2023-10-19,400119.158,3044703.654,670,4.114,103.67
2023-10-20,400119.158,3044703.654,670,0.081,103.986
2023-10-21,400119.158,3044703.654,670,0.084,104.301
2023-10-22,400119.158,3044703.654,670,0.31,104.617
2023-10-23,400119.158,3044703.654,670,0.611,104.933
2023-10-24,400119.158,3044703.654,670,3.22,105.249
2023-10-25,400119.158,3044703.654,670,3.445,105.564
2023-10-26,400119.158,3044703.654,670,5.756,105.88
2023-10-27,400119.158,3044703.654,670,1.747,105.88
2023-10-28,400119.158,3044703.654,670,0.686,105.88
2023-10-29,400119.158,3044703.654,670,0.825,105.88
2023-10-30,400119.158,3044703.654,670,0.428,105.88
2023-10-31,400119.158,3044703.654,670,0.469,105.88
2023-11-01,400119.158,3044703.654,670,0.332,105.88
2023-11-02,400119.158,3044703.654,670,1.713,105.88
2023-11-03,400119.158,3044703.654,670,6.605,104.144
2023-11-04,400119.158,3044703.654,670,1.462,102.409
2023-11-05,400119.158,3044703.654,670,2.768,100.673
2023-11-06,400119.158,3044703.654,670,0.377,98.937
2023-11-07,400119.158,3044703.654,670,0.334,97.201
2023-11-08,400119.158,3044703.654,670,1.785,95.466
2023-11-09,400119.158,3044703.654,670,1.756,93.73
2023-11-10,400119.158,3044703.654,670,1.864,93.73
2023-11-11,400119.158,3044703.654,670,4.122,93.73
2023-11-12,400119.158,3044703.654,670,8.955,93.73
2023-11-13,400119.158,3044703.654,670,0.963,93.73
2023-11-14,400119.158,3044703.654,670,0.547,93.73
2023-11-15,400119.158,3044703.654,670,5.23,93.73
2023-11-16,400119.158,3044703.654,670,2.18,93.73
2023-11-17,400119.158,3044703.654,670,0.007,93.73
2023-11-18,400119.158,3044703.654,670,4.838,93.73
2023-11-19,400119.158,3044703.654,670,0.01,93.73
2023-11-20,400119.158,3044703.654,670,0.259,93.73
2023-11-21,400119.158,3044703.654,670,1.371,93.73
2023-11-22,400119.158,3044703.654,670,0.375,93.73
2023-11-23,400119.158,3044703.654,670,0.389,93.73
2023-11-24,400119.158,3044703.654,670,0.583,93.264
2023-11-25,400119.158,3044703.654,670,2.389,92.798
2023-11-26,400119.158,3044703.654,670,2.016,92.331
2023-11-27,400119.158,3044703.654,670,0.48,91.865
2023-11-28,400119.158,3044703.654,670,1.008,91.399
2023-11-29,400119.158,3044703.654,670,3.373,90.932
2023-11-30,400119.158,3044703.654,670,4.979,90.466
2023-12-01,400119.158,3044703.654,670,2.496,90.0
2023-12-02,400119.158,3044703.654,670,2.149,90.0
2023-12-03,400119.158,3044703.654,670,1.537,90.0
2023-12-04,400119.158,3044703.654,670,0.472,90.0
2023-12-05,400119.158,3044703.654,670,1.666,90.0
2023-12-06,400119.158,3044703.654,670,2.142,90.0
2023-12-07,400119.158,3044703.654,670,0.005,90.0
2023-12-08,400119.158,3044703.654,670,0.264,90.0
2023-12-09,400119.158,3044703.654,670,0.295,90.0
2023-12-10,400119.158,3044703.654,670,1.363,90.0
2023-12-11,400119.158,3044703.654,670,2.959,90.0
2023-12-12,400119.158,3044703.654,670,1.038,90.0
2023-12-13,400119.158,3044703.654,670,0.015,90.0
2023-12-14,400119.158,3044703.654,670,0.435,90.0
2023-12-15,400119.158,3044703.654,670,3.68,90.0
2023-12-16,400119.158,3044703.654,670,1.633,89.0
2023-12-17,400119.158,3044703.654,670,1.013,88.0
2023-12-18,400119.158,3044703.654,670,0.946,87.0
2023-12-19,400119.158,3044703.654,670,0.075,86.0
2023-12-20,400119.158,3044703.654,670,0.139,85.0
2023-12-21,400119.158,3044703.654,670,1.589,84.0
2023-12-22,400119.158,3044703.654,670,2.597,83.0
2023-12-23,400119.158,3044703.654,670,1.079,83.714
2023-12-24,400119.158,3044703.654,670,1.098,84.429
2023-12-25,400119.158,3044703.654,670,0.266,85.143
2023-12-26,400119.158,3044703.654,670,0.674,85.857
2023-12-27,400119.158,3044703.654,670,0.068,86.571
2023-12-28,400119.158,3044703.654,670,1.119,87.286
2023-12-29,400119.158,3044703.654,670,0.748,88.0
2023-12-30,400119.158,3044703.654,670,0.311,87.714
2023-12-31,400119.158,3044703.654,670,0.777,87.429
2024-01-01,400119.158,3044703.654,670,0.715,87.143
2024-01-02,400119.158,3044703.654,670,0.924,86.857
2024-01-03,400119.158,3044703.654,670,1.091,86.571
2024-01-04,400119.158,3044703.654,670,0.063,86.286
2024-01-05,400119.158,3044703.654,670,0.018,86.0
2024-01-06,400119.158,3044703.654,670,0.029,91.0
2024-01-07,400119.158,3044703.654,670,0.104,96.0
2024-01-08,400119.158,3044703.654,670,0.028,101.0
2024-01-09,400119.158,3044703.654,670,0.046,106.0
2024-01-10,400119.158,3044703.654,670,0.486,111.0
2024-01-11,400119.158,3044703.654,670,0.219,116.0
2024-01-12,400119.158,3044703.654,670,0.024,121.0
2024-01-13,400119.158,3044703.654,670,0.002,120.571
2024-01-14,400119.158,3044703.654,670,0.003,120.143
2024-01-15,400119.158,3044703.654,670,0.006,119.714
2024-01-16,400119.158,3044703.654,670,0.076,119.286
2024-01-17,400119.158,3044703.654,670,0.156,118.857
2024-01-18,400119.158,3044703.654,670,0.01,118.429
2024-01-19,400119.158,3044703.654,670,0.111,118.0
2024-01-20,400119.158,3044703.654,670,0.717,114.429
2024-01-21,400119.158,3044703.654,670,4.834,110.857
2024-01-22,400119.158,3044703.654,670,2.549,107.286
2024-01-23,400119.158,3044703.654,670,0.971,103.714
2024-01-24,400119.158,3044703.654,670,0.902,100.143
